KeywordID,CategoryID
146,10
151,10
173,10
768,10
173,10
769,10
186,10
173,10
189,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
770,10
771,10
151,10
173,10
151,10
173,10
186,10
173,10
173,10
173,10
173,10
691,10
678,10
173,10
173,10
173,10
173,10
173,10
173,10
772,10
173,10
173,10
173,10
173,10
173,10
173,10
681,10
173,10
173,10
173,10
146,10
173,10
151,10
773,10
691,10
173,10
177,10
151,10
615,10
678,10
146,10
177,10
173,10
173,10
151,10
173,10
146,10
151,10
678,10
674,10
774,10
678,10
774,10
167,10
151,10
173,10
691,10
173,10
151,10
173,10
173,10
678,10
173,10
173,10
173,10
173,10
146,10
186,10
678,10
173,10
775,10
775,10
173,10
173,10
776,10
173,10
186,10
678,10
173,10
173,10
173,10
173,10
173,10
151,10
777,10
173,10
173,10
146,10
173,10
676,10
173,10
146,10
173,10
173,10
173,10
146,10
174,10
188,10
173,10
671,10
173,10
146,10
174,10
177,10
151,10
202,10
177,10
151,10
778,10
173,10
173,10
779,10
173,10
780,10
173,10
173,10
241,10
173,10
781,10
778,10
226,10
174,10
173,10
177,10
177,10
778,10
173,10
146,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
188,10
173,10
173,10
173,10
173,10
173,10
173,10
782,10
783,10
784,10
785,10
167,10
178,10
786,10
787,10
173,10
173,10
65,10
173,10
173,10
173,10
788,10
151,10
173,10
174,10
173,10
173,10
65,10
173,10
173,10
173,10
173,10
151,10
173,10
146,10
65,10
146,10
678,10
173,10
173,10
173,10
173,10
778,10
173,10
173,10
170,10
173,10
173,10
65,10
789,10
173,10
681,10
173,10
790,10
173,10
173,10
173,10
151,10
151,10
781,10
151,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
783,10
173,10
173,10
173,10
173,10
189,10
151,10
791,10
174,10
173,10
173,10
146,10
173,10
189,10
146,10
173,10
173,10
173,10
146,10
173,10
691,10
146,10
173,10
173,10
205,10
173,10
173,10
151,10
146,10
173,10
146,10
146,10
173,10
173,10
146,10
151,10
173,10
173,10
173,10
146,10
187,10
173,10
146,10
173,10
173,10
146,10
146,10
146,10
173,10
173,10
173,10
792,10
238,10
173,10
146,10
173,10
676,10
151,10
151,10
173,10
691,10
173,10
173,10
151,10
173,10
151,10
173,10
173,10
576,10
793,10
167,10
173,10
576,10
173,10
146,10
173,10
794,10
173,10
173,10
173,10
173,10
173,10
146,10
173,10
691,10
151,10
173,10
240,10
795,10
146,10
678,10
173,10
151,10
796,10
151,10
797,10
173,10
173,10
173,10
173,10
240,10
173,10
173,10
173,10
173,10
173,10
173,10
798,10
173,10
799,10
173,10
167,10
167,10
173,10
173,10
173,10
173,10
226,10
173,10
146,10
800,10
173,10
229,10
146,10
801,10
173,10
801,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
680,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
801,10
173,10
173,10
802,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
240,10
173,10
173,10
173,10
173,10
173,10
173,10
151,10
173,10
151,10
151,10
151,10
173,10
173,10
678,10
177,10
678,10
173,10
722,10
173,10
173,10
173,10
173,10
173,10
173,10
706,10
741,10
708,10
803,10
173,10
173,10
173,10
177,10
177,10
154,10
173,10
173,10
804,10
173,10
173,10
173,10
748,10
681,10
173,10
173,10
805,10
173,10
681,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
189,10
173,10
189,10
173,10
173,10
173,10
173,10
173,10
173,10
806,10
173,10
173,10
173,10
173,10
178,10
807,10
173,10
173,10
173,10
146,10
173,10
173,10
173,10
678,10
151,10
177,10
173,10
173,10
151,10
808,10
173,10
173,10
173,10
173,10
173,10
173,10
678,10
173,10
173,10
177,10
173,10
809,10
173,10
151,10
678,10
173,10
173,10
205,10
205,10
151,10
154,10
810,10
177,10
151,10
173,10
173,10
173,10
811,10
812,10
151,10
813,10
173,10
173,10
173,10
174,10
173,10
173,10
173,10
173,10
173,10
173,10
814,10
186,10
173,10
173,10
151,10
151,10
173,10
173,10
173,10
173,10
815,10
173,10
816,10
678,10
173,10
186,10
173,10
173,10
173,10
739,10
173,10
173,10
173,10
173,10
173,10
817,10
818,10
177,10
819,10
820,10
173,10
173,10
726,10
173,10
189,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
188,10
173,10
174,10
821,10
173,10
177,10
822,10
823,10
167,10
173,10
178,10
173,10
173,10
173,10
173,10
824,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
821,10
189,10
189,10
825,10
173,10
173,10
173,10
821,10
146,10
173,10
173,10
826,10
173,10
827,10
173,10
173,10
173,10
173,10
828,10
154,10
766,10
737,10
173,10
173,10
146,10
173,10
829,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
146,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
830,10
173,10
173,10
177,10
178,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
146,10
173,10
430,10
831,10
189,10
832,10
430,10
177,10
173,10
173,10
796,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
722,10
678,10
146,10
173,10
173,10
467,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
167,10
209,10
173,10
167,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
781,10
173,10
173,10
173,10
173,10
173,10
174,10
173,10
173,10
173,10
167,10
173,10
173,10
173,10
173,10
833,10
173,10
173,10
177,10
173,10
173,10
177,10
834,10
835,10
173,10
173,10
835,10
173,10
173,10
205,10
173,10
836,10
173,10
173,10
837,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
835,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
151,10
173,10
173,10
715,10
151,10
151,10
167,10
177,10
173,10
173,10
146,10
173,10
173,10
173,10
835,10
643,10
173,10
173,10
173,10
167,10
173,10
173,10
173,10
173,10
838,10
839,10
173,10
173,10
835,10
173,10
173,10
173,10
173,10
173,10
173,10
835,10
173,10
173,10
173,10
189,10
173,10
173,10
173,10
840,10
835,10
173,10
173,10
173,10
173,10
173,10
178,10
173,10
173,10
151,10
173,10
841,10
173,10
173,10
177,10
173,10
173,10
835,10
173,10
173,10
835,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
835,10
173,10
173,10
173,10
173,10
173,10
842,10
173,10
173,10
173,10
843,10
835,10
173,10
173,10
173,10
173,10
177,10
835,10
835,10
167,10
173,10
173,10
173,10
173,10
835,10
173,10
167,10
835,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
844,10
177,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
644,10
842,10
173,10
173,10
173,10
167,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
835,10
177,10
173,10
845,10
173,10
173,10
187,10
177,10
835,10
146,10
835,10
835,10
173,10
173,10
173,10
173,10
835,10
173,10
173,10
173,10
835,10
173,10
835,10
173,10
173,10
173,10
173,10
173,10
173,10
167,10
835,10
173,10
173,10
173,10
846,10
847,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
835,10
173,10
848,10
835,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
849,10
173,10
835,10
173,10
173,10
173,10
173,10
835,10
173,10
173,10
173,10
173,10
146,10
173,10
835,10
173,10
173,10
173,10
173,10
173,10
835,10
173,10
173,10
173,10
173,10
835,10
173,10
173,10
173,10
173,10
173,10
173,10
835,10
173,10
173,10
173,10
173,10
186,10
173,10
178,10
173,10
835,10
173,10
178,10
173,10
173,10
173,10
835,10
270,10
173,10
173,10
173,10
173,10
173,10
173,10
850,10
173,10
173,10
173,10
173,10
835,10
173,10
173,10
835,10
173,10
173,10
173,10
173,10
173,10
173,10
835,10
173,10
851,10
173,10
835,10
681,10
851,10
173,10
173,10
173,10
173,10
173,10
852,10
173,10
173,10
681,10
173,10
173,10
151,10
173,10
151,10
173,10
173,10
173,10
173,10
173,10
674,10
173,10
674,10
173,10
173,10
173,10
146,10
173,10
173,10
173,10
173,10
173,10
853,10
173,10
781,10
173,10
173,10
167,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
835,10
173,10
835,10
173,10
173,10
174,10
173,10
173,10
173,10
173,10
173,10
173,10
208,10
173,10
173,10
835,10
173,10
835,10
173,10
173,10
173,10
146,10
173,10
173,10
173,10
173,10
643,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
854,10
187,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
146,10
741,10
173,10
173,10
173,10
173,10
173,10
173,10
855,10
173,10
173,10
173,10
173,10
715,10
151,10
173,10
174,10
715,10
170,10
856,10
567,10
173,10
170,10
177,10
151,10
173,10
173,10
173,10
173,10
173,10
173,10
715,10
146,10
857,10
189,10
151,10
715,10
173,10
173,10
151,10
173,10
205,10
173,10
177,10
170,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
151,10
567,10
173,10
173,10
858,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
567,10
151,10
173,10
173,10
173,10
177,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
178,10
177,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
202,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
859,10
173,10
173,10
859,10
173,10
859,10
173,10
173,10
226,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
860,10
173,10
173,10
173,10
177,10
173,10
177,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
861,10
173,10
173,10
173,10
173,10
173,10
177,10
146,10
174,10
173,10
146,10
862,10
146,10
146,10
173,10
173,10
173,10
170,10
173,10
167,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
146,10
173,10
173,10
173,10
173,10
173,10
173,10
863,10
173,10
173,10
173,10
835,10
173,10
225,10
177,10
177,10
173,10
173,10
173,10
173,10
173,10
859,10
177,10
173,10
859,10
864,10
173,10
835,10
170,10
151,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
865,10
866,10
173,10
173,10
173,10
177,10
173,10
859,10
867,10
173,10
173,10
173,10
173,10
173,10
177,10
146,10
173,10
173,10
173,10
173,10
173,10
173,10
737,10
173,10
173,10
177,10
173,10
173,10
173,10
868,10
173,10
177,10
173,10
173,10
173,10
173,10
869,10
173,10
173,10
173,10
173,10
870,10
871,10
173,10
173,10
173,10
173,10
173,10
151,10
173,10
173,10
173,10
173,10
870,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
189,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
151,10
688,10
177,10
173,10
173,10
151,10
872,10
173,10
151,10
173,10
173,10
835,10
173,10
173,10
173,10
741,10
674,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
708,10
174,10
674,10
177,10
177,10
737,10
177,10
173,10
873,10
173,10
173,10
177,10
173,10
874,10
177,10
173,10
737,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
146,10
173,10
151,10
674,10
173,10
173,10
173,10
173,10
875,10
177,10
173,10
173,10
712,10
737,10
674,10
173,10
173,10
173,10
173,10
681,10
674,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
146,10
146,10
173,10
177,10
173,10
177,10
173,10
173,10
177,10
177,10
177,10
177,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
174,10
173,10
173,10
173,10
173,10
173,10
146,10
146,10
173,10
173,10
173,10
220,10
173,10
876,10
173,10
220,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
834,10
877,10
173,10
173,10
177,10
173,10
681,10
173,10
173,10
173,10
173,10
241,10
173,10
878,10
220,10
879,10
173,10
173,10
880,10
173,10
173,10
881,10
173,10
882,10
715,10
177,10
883,10
712,10
177,10
173,10
173,10
674,10
220,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
177,10
173,10
884,10
173,10
173,10
173,10
177,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
173,10
146,10
173,10
173,10
173,10
173,10
177,10
739,10
173,10
173,10
467,10
643,10
173,10
173,10
173,10
467,10
173,10
220,10
173,10
173,10
173,10
173,10
173,10
173,10
146,10
173,10
220,10
173,10
173,10
173,10
173,10
173,10
177,10
170,6
885,6
886,6
886,6
170,6
65,6
164,6
887,6
888,6
885,6
65,6
164,6
164,6
889,17
164,6
169,6
886,6
886,6
886,6
164,6
886,6
885,6
886,6
888,6
885,6
890,6
886,6
890,6
891,6
886,6
164,6
885,6
170,6
892,6
893,6
164,6
886,6
886,6
164,6
164,6
886,6
65,6
164,6
170,6
886,6
65,6
164,6
170,6
885,6
886,6
890,6
65,6
886,6
169,6
886,6
894,18
895,6
886,6
627,6
169,6
886,6
164,6
164,6
885,6
164,6
626,6
164,6
886,6
170,6
885,6
886,6
885,6
890,6
890,6
885,6
164,6
888,6
550,6
885,6
886,6
885,6
886,6
886,6
170,6
886,6
886,6
885,6
164,6
886,6
886,6
885,6
164,6
886,6
164,6
886,6
65,6
886,6
886,6
886,6
888,6
164,6
65,6
888,6
885,6
164,6
169,6
886,6
170,6
169,6
886,6
164,6
164,6
896,6
65,6
164,6
889,17
886,6
886,6
172,6
886,6
886,6
885,6
893,6
890,6
164,6
890,6
885,6
164,6
897,6
886,6
169,6
898,19
304,6
886,6
65,6
886,6
164,6
627,6
65,6
164,6
164,6
164,6
164,6
65,6
897,6
890,6
65,6
164,6
899,6
886,6
900,6
164,6
164,6
886,6
65,6
164,6
164,6
164,6
164,6
169,6
888,6
888,6
885,6
164,6
901,6
164,6
902,6
164,6
886,6
903,6
169,6
170,6
886,6
888,6
892,6
888,6
904,19
905,6
906,6
888,6
885,6
907,6
164,6
170,6
65,6
908,6
909,6
65,6
169,6
617,6
164,6
886,6
164,6
885,6
910,6
65,6
885,6
911,6
886,6
905,6
164,6
164,6
885,6
886,6
892,6
164,6
898,19
888,6
885,6
886,6
886,6
885,6
164,6
885,6
887,6
725,6
65,6
912,6
65,6
885,6
65,6
886,6
627,6
905,6
164,6
886,6
886,6
164,6
886,6
913,6
885,6
164,6
886,6
886,6
888,6
164,6
164,6
169,6
169,6
65,6
164,6
914,6
886,6
890,6
164,6
911,6
915,6
916,6
915,6
917,6
918,6
886,6
919,6
886,6
885,6
164,6
885,6
164,6
888,6
886,6
886,6
886,6
885,6
164,6
65,6
886,6
920,6
921,6
922,6
923,6
164,6
924,6
164,6
885,6
759,6
922,6
925,6
886,6
886,6
885,6
926,6
886,6
885,6
886,6
759,6
922,6
927,6
164,6
885,6
164,6
885,6
928,6
169,6
888,6
886,6
886,6
169,6
311,6
169,6
164,6
164,6
885,6
886,6
929,6
930,6
311,6
164,6
164,6
164,6
886,6
164,6
164,6
164,6
890,6
164,6
886,6
169,6
886,6
885,6
886,6
164,6
885,6
886,6
164,6
886,6
888,6
169,6
931,6
890,6
932,6
164,6
933,6
885,6
885,6
934,20
886,6
935,6
931,6
890,6
886,6
889,17
886,6
885,6
888,6
885,6
885,6
164,6
164,6
890,6
888,6
164,6
885,6
885,6
885,6
164,6
886,6
164,6
885,6
936,6
172,6
164,6
169,6
888,6
888,6
885,6
888,6
937,6
938,6
892,6
885,6
888,6
65,6
886,6
164,6
886,6
888,6
164,6
65,6
164,6
65,6
885,6
164,6
890,6
169,6
939,6
886,6
886,6
885,6
886,6
885,6
888,6
940,6
885,6
885,6
885,6
890,6
169,6
164,6
886,6
913,6
885,6
886,6
885,6
164,6
886,6
886,6
905,6
941,6
886,6
164,6
164,6
938,6
164,6
888,6
885,6
890,6
164,6
885,6
885,6
164,6
885,6
886,6
164,6
885,6
885,6
164,6
885,6
886,6
164,6
890,6
885,6
885,6
942,6
169,6
886,6
885,6
885,6
943,6
887,6
164,6
164,6
888,6
886,6
164,6
886,6
886,6
888,6
885,6
885,6
888,6
944,6
886,6
885,6
240,6
164,6
945,6
946,6
947,6
164,6
946,6
888,6
164,6
886,6
164,6
946,6
164,6
885,6
164,6
886,6
948,6
897,6
946,6
164,6
164,6
888,6
890,6
949,6
946,6
885,6
888,6
240,6
885,6
950,6
951,6
886,6
886,6
952,6
240,6
885,6
164,6
164,6
885,6
885,6
174,21
186,21
174,21
177,21
177,21
177,21
177,21
186,21
174,21
174,21
177,21
861,21
177,21
177,21
226,21
174,21
177,21
177,21
146,21
688,21
174,21
186,21
177,21
177,21
177,21
177,21
177,21
146,21
146,21
177,21
953,21
177,21
177,21
177,21
151,21
174,21
177,21
174,21
177,21
205,21
177,21
954,21
151,21
151,21
146,21
151,21
861,21
688,21
206,21
955,21
174,21
676,21
174,21
174,21
151,21
177,21
151,21
151,21
956,21
177,21
174,21
730,21
151,21
957,21
186,21
809,21
140,21
177,21
177,21
688,21
174,21
174,21
151,21
177,21
146,21
958,21
796,21
151,21
177,21
151,21
151,21
174,21
151,21
151,21
151,21
151,21
151,21
177,21
151,21
151,21
151,21
151,21
174,21
861,21
151,21
146,21
174,21
174,21
151,21
861,21
177,21
151,21
796,21
186,21
861,21
177,21
959,21
706,21
960,21
151,21
190,21
186,21
177,21
177,21
706,21
688,21
177,21
177,21
706,21
174,21
961,21
177,21
177,21
962,21
174,21
151,21
177,21
146,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
151,21
352,21
132,21
796,21
146,21
963,21
177,21
177,21
688,21
748,21
177,21
151,21
177,21
964,21
177,21
748,21
151,21
146,21
177,21
714,21
177,21
965,21
964,21
796,21
177,21
748,21
177,21
177,21
177,21
151,21
146,21
966,21
967,21
151,21
151,21
173,21
752,21
177,21
968,22
177,21
969,21
777,21
177,21
177,21
970,21
177,21
971,21
177,21
177,21
186,21
972,21
177,21
146,21
877,21
973,21
146,21
187,21
974,21
688,21
177,21
731,21
975,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
186,21
146,21
186,21
146,21
174,21
177,21
177,21
177,21
206,21
174,21
177,21
187,21
174,21
976,21
977,21
186,21
174,21
177,21
177,21
151,21
177,21
861,21
861,21
151,21
177,21
861,21
151,21
151,21
151,21
177,21
186,21
177,21
177,21
714,21
174,21
177,21
177,21
177,21
177,21
174,21
978,21
978,21
151,21
297,21
151,21
151,21
151,21
151,21
151,21
688,21
177,21
979,21
714,21
151,21
151,21
151,21
177,21
151,21
177,21
174,21
980,21
151,21
177,21
981,21
151,21
186,21
151,21
151,21
177,21
151,21
688,21
151,21
982,21
177,21
177,21
174,21
151,21
151,21
151,21
983,21
151,21
177,21
688,21
177,21
186,21
177,21
151,21
151,21
984,21
297,21
177,21
177,21
809,21
151,21
809,21
177,21
979,21
177,21
985,21
177,21
177,21
986,21
177,21
987,21
151,21
151,21
988,21
177,21
177,21
151,21
177,21
177,21
177,21
177,21
989,21
151,21
177,21
177,21
177,21
177,21
177,21
990,21
177,21
720,21
177,21
146,21
796,21
177,21
177,21
430,21
177,21
151,21
861,21
174,21
177,21
177,21
177,21
186,21
174,21
861,21
688,21
177,21
154,21
151,21
174,21
177,21
174,21
177,21
991,21
706,21
177,21
748,21
861,21
177,21
151,21
706,21
151,21
177,21
992,21
706,21
177,21
177,21
151,21
177,21
177,21
177,21
708,21
707,21
993,21
991,21
961,21
708,21
707,21
708,21
707,21
994,21
151,21
707,21
995,21
708,21
708,21
177,21
177,21
177,21
151,21
177,21
177,21
380,21
177,21
146,21
177,21
177,21
688,21
688,21
177,21
996,21
861,21
177,21
177,21
177,21
997,21
998,21
177,21
177,21
177,21
801,21
962,21
998,21
177,21
801,21
177,21
801,21
177,21
177,21
999,21
177,21
146,21
205,21
177,21
174,21
177,21
714,21
146,21
177,21
177,21
297,21
714,21
177,21
151,21
177,21
151,21
688,21
146,21
804,21
1000,21
954,21
177,21
688,21
177,21
151,21
151,21
177,21
177,21
177,21
177,21
177,21
177,21
965,21
748,21
861,21
1001,21
177,21
1002,21
177,21
177,21
1003,21
177,21
748,21
990,21
861,21
174,21
688,21
177,21
965,21
177,21
177,21
1004,21
177,21
177,21
748,21
177,21
177,21
177,21
177,21
1005,21
177,21
177,21
177,21
177,21
714,21
151,21
177,21
1006,21
1007,21
177,21
177,21
177,21
177,21
177,21
877,21
146,21
177,21
1008,21
177,21
861,21
177,21
177,21
177,21
1009,21
146,21
151,21
1010,21
177,21
177,21
177,21
177,21
965,21
177,21
177,21
177,21
177,21
177,21
877,21
796,21
748,21
177,21
1011,21
177,21
177,21
1012,21
177,21
177,21
177,21
146,21
177,21
177,21
177,21
748,21
177,21
861,21
177,21
177,21
177,21
177,21
151,21
1013,21
151,21
964,21
177,21
151,21
177,21
146,21
177,21
177,21
177,21
177,21
177,21
177,21
1014,21
177,21
177,21
861,21
174,21
177,21
177,21
1015,21
177,21
177,21
714,21
688,21
177,21
177,21
177,21
177,21
1016,21
177,21
177,21
297,21
177,21
177,21
1017,21
177,21
1018,21
1019,21
177,21
297,21
177,21
688,21
177,21
151,21
177,21
177,21
151,21
748,21
177,21
146,21
752,21
177,21
151,21
151,21
151,21
177,21
177,21
177,21
755,21
177,21
1020,21
177,21
151,21
177,21
177,21
177,21
1021,21
177,21
861,21
177,21
177,21
177,21
861,21
1022,21
167,21
177,21
177,21
186,21
174,21
177,21
146,21
177,21
177,21
146,21
151,21
177,21
151,21
174,21
177,21
177,21
174,21
177,21
1023,21
688,21
1024,21
177,21
177,21
861,21
146,21
177,21
177,21
177,21
177,21
181,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
177,21
146,21
